fecha,año,mes,producto,marca,categoria,precio_c,precio_v,unidades
2019-02-12,2019,2,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-02-19,2019,2,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,2
2019-03-16,2019,3,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-03-24,2019,3,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-04-16,2019,4,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-04-19,2019,4,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-04-28,2019,4,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-06-06,2019,6,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-06-07,2019,6,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-06-20,2019,6,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-06-26,2019,6,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-07-27,2019,7,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-08-16,2019,8,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-09-22,2019,9,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-09-26,2019,9,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-10-06,2019,10,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-12-04,2019,12,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-12-10,2019,12,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2019-12-22,2019,12,F24T452FQN_24_IPS,Samsung,monitor,441666,530000,1
2018-02-10,2018,2,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-02-16,2018,2,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-03-06,2018,3,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-03-12,2018,3,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-03-28,2018,3,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-03-30,2018,3,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-04-18,2018,4,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-05-19,2018,5,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-06-16,2018,6,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-06-17,2018,6,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-06-20,2018,6,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-06-25,2018,6,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-07-13,2018,7,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-07-16,2018,7,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-07-22,2018,7,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-08-13,2018,8,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-08-31,2018,8,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,3
2018-09-07,2018,9,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-09-18,2018,9,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-10-14,2018,10,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-12-08,2018,12,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-12-09,2018,12,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-01-20,2019,1,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-02-02,2019,2,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-02-19,2019,2,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-03-16,2019,3,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-03-24,2019,3,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-04-16,2019,4,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-04-19,2019,4,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-04-28,2019,4,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-06-06,2019,6,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-06-07,2019,6,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-06-20,2019,6,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-06-26,2019,6,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-07-27,2019,7,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-09-22,2019,9,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-09-26,2019,9,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-12-04,2019,12,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-12-10,2019,12,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2019-12-22,2019,12,V24i_G5_23_8_FHD_FHD,HP,monitor,418750,502500,1
2018-02-10,2018,2,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-02-16,2018,2,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-03-06,2018,3,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-03-12,2018,3,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-03-28,2018,3,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-03-30,2018,3,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-04-18,2018,4,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-05-19,2018,5,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-06-16,2018,6,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-06-17,2018,6,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-06-20,2018,6,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-06-25,2018,6,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-07-06,2018,7,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-07-13,2018,7,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-07-16,2018,7,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-07-22,2018,7,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-07-27,2018,7,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-08-13,2018,8,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-08-31,2018,8,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-09-07,2018,9,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-09-18,2018,9,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-10-14,2018,10,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-12-08,2018,12,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-12-09,2018,12,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-12-22,2018,12,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-02-02,2019,2,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-02-19,2019,2,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-03-16,2019,3,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-03-24,2019,3,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-04-16,2019,4,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-04-19,2019,4,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-04-28,2019,4,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-06-06,2019,6,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-06-07,2019,6,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-06-20,2019,6,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-06-26,2019,6,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-07-27,2019,7,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-09-22,2019,9,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-09-26,2019,9,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-12-04,2019,12,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-12-10,2019,12,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2019-12-22,2019,12,ThinkVision_24_FHD,Lenovo,monitor,442500,531000,1
2018-02-16,2018,2,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-03-06,2018,3,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-03-12,2018,3,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-03-28,2018,3,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-03-30,2018,3,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-04-18,2018,4,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-05-19,2018,5,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-06-16,2018,6,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-06-17,2018,6,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-06-20,2018,6,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-06-25,2018,6,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-07-13,2018,7,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-07-16,2018,7,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-08-31,2018,8,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-09-07,2018,9,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-09-18,2018,9,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,2
2018-10-14,2018,10,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-12-08,2018,12,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-12-09,2018,12,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-01-20,2019,1,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-02-02,2019,2,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-02-19,2019,2,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-03-24,2019,3,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-04-19,2019,4,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,2
2019-04-28,2019,4,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-06-06,2019,6,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-06-07,2019,6,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-06-20,2019,6,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-06-26,2019,6,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-07-27,2019,7,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,2
2019-09-22,2019,9,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-12-04,2019,12,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-12-10,2019,12,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2019-12-22,2019,12,27MR400B_27_IPS_FHD,LG,monitor,516666,620000,1
2018-02-10,2018,2,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-02-16,2018,2,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-03-06,2018,3,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-03-12,2018,3,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-03-28,2018,3,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-03-30,2018,3,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-04-14,2018,4,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-04-18,2018,4,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-06-16,2018,6,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-06-17,2018,6,KG240Y_24_Full_HD,Acer,monitor,558250,669900,2
2018-06-20,2018,6,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-06-25,2018,6,KG240Y_24_Full_HD,Acer,monitor,558250,669900,2
2018-07-06,2018,7,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-07-13,2018,7,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-07-16,2018,7,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-07-22,2018,7,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-07-27,2018,7,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-08-13,2018,8,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-08-31,2018,8,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-09-07,2018,9,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-09-18,2018,9,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-10-14,2018,10,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-12-08,2018,12,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-12-09,2018,12,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2018-12-22,2018,12,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-02-02,2019,2,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-02-12,2019,2,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-02-19,2019,2,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-03-16,2019,3,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-03-24,2019,3,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-04-16,2019,4,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-04-19,2019,4,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-04-28,2019,4,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-06-06,2019,6,KG240Y_24_Full_HD,Acer,monitor,558250,669900,3
2019-06-07,2019,6,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-06-20,2019,6,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-06-26,2019,6,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-07-27,2019,7,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-09-22,2019,9,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-09-26,2019,9,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-12-04,2019,12,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-12-10,2019,12,KG240Y_24_Full_HD,Acer,monitor,558250,669900,1
2019-12-22,2019,12,KG240Y_24_Full_HD,Acer,monitor,558250,669900,2
2018-02-16,2018,2,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-03-06,2018,3,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-03-12,2018,3,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-03-28,2018,3,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-03-30,2018,3,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-04-18,2018,4,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-05-19,2018,5,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-06-16,2018,6,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-06-20,2018,6,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-06-25,2018,6,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-07-13,2018,7,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-07-16,2018,7,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-08-31,2018,8,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-09-07,2018,9,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-09-18,2018,9,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-10-14,2018,10,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-11-15,2018,11,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-12-08,2018,12,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2018-12-09,2018,12,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-02-02,2019,2,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-03-24,2019,3,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-04-19,2019,4,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-04-28,2019,4,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,2
2019-06-06,2019,6,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-06-07,2019,6,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-06-20,2019,6,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-06-26,2019,6,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-07-27,2019,7,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-09-22,2019,9,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-12-04,2019,12,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-12-10,2019,12,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
2019-12-22,2019,12,J2465FGFH_24_165_Hz,Janus,monitor,433333,520000,1
