fecha,año,mes,producto,marca,categoria,precio_c,precio_v,unidades
2018-07-06,2018,7,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-07-13,2018,7,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-07-16,2018,7,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-07-22,2018,7,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-07-27,2018,7,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-08-13,2018,8,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-08-31,2018,8,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-09-07,2018,9,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-09-18,2018,9,SoloCast_USB_condensador,HyperX,microfono,166583,199900,3
2018-10-14,2018,10,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-11-15,2018,11,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-12-08,2018,12,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-12-09,2018,12,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-12-22,2018,12,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-01-20,2019,1,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-01-26,2019,1,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-02-02,2019,2,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-02-12,2019,2,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-02-14,2019,2,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-02-19,2019,2,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-03-16,2019,3,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-03-24,2019,3,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-04-16,2019,4,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-04-19,2019,4,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-04-28,2019,4,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-06-06,2019,6,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-06-07,2019,6,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-06-20,2019,6,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-06-26,2019,6,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-07-27,2019,7,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-08-16,2019,8,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-09-22,2019,9,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-09-26,2019,9,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-10-06,2019,10,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-12-04,2019,12,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-12-10,2019,12,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-12-12,2019,12,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2019-12-22,2019,12,SoloCast_USB_condensador,HyperX,microfono,166583,199900,1
2018-02-10,2018,2,SoloCast_White,HyperX,microfono,266666,320000,1
2018-02-16,2018,2,SoloCast_White,HyperX,microfono,266666,320000,1
2018-03-06,2018,3,SoloCast_White,HyperX,microfono,266666,320000,1
2018-03-12,2018,3,SoloCast_White,HyperX,microfono,266666,320000,1
2018-03-28,2018,3,SoloCast_White,HyperX,microfono,266666,320000,1
2018-03-30,2018,3,SoloCast_White,HyperX,microfono,266666,320000,1
2018-04-14,2018,4,SoloCast_White,HyperX,microfono,266666,320000,1
2018-04-18,2018,4,SoloCast_White,HyperX,microfono,266666,320000,1
2018-06-16,2018,6,SoloCast_White,HyperX,microfono,266666,320000,1
2018-06-17,2018,6,SoloCast_White,HyperX,microfono,266666,320000,1
2018-06-20,2018,6,SoloCast_White,HyperX,microfono,266666,320000,1
2018-06-25,2018,6,SoloCast_White,HyperX,microfono,266666,320000,1
2018-07-06,2018,7,SoloCast_White,HyperX,microfono,266666,320000,1
2018-07-13,2018,7,SoloCast_White,HyperX,microfono,266666,320000,1
2018-07-16,2018,7,SoloCast_White,HyperX,microfono,266666,320000,1
2018-07-22,2018,7,SoloCast_White,HyperX,microfono,266666,320000,1
2018-07-27,2018,7,SoloCast_White,HyperX,microfono,266666,320000,1
2018-08-13,2018,8,SoloCast_White,HyperX,microfono,266666,320000,1
2018-08-31,2018,8,SoloCast_White,HyperX,microfono,266666,320000,1
2018-09-07,2018,9,SoloCast_White,HyperX,microfono,266666,320000,1
2018-09-18,2018,9,SoloCast_White,HyperX,microfono,266666,320000,1
2018-10-14,2018,10,SoloCast_White,HyperX,microfono,266666,320000,1
2018-12-08,2018,12,SoloCast_White,HyperX,microfono,266666,320000,1
2018-12-09,2018,12,SoloCast_White,HyperX,microfono,266666,320000,1
2018-12-22,2018,12,SoloCast_White,HyperX,microfono,266666,320000,1
2019-01-20,2019,1,SoloCast_White,HyperX,microfono,266666,320000,1
2019-02-02,2019,2,SoloCast_White,HyperX,microfono,266666,320000,1
2019-02-12,2019,2,SoloCast_White,HyperX,microfono,266666,320000,1
2019-02-14,2019,2,SoloCast_White,HyperX,microfono,266666,320000,2
2019-02-19,2019,2,SoloCast_White,HyperX,microfono,266666,320000,1
2019-03-10,2019,3,SoloCast_White,HyperX,microfono,266666,320000,1
2019-03-16,2019,3,SoloCast_White,HyperX,microfono,266666,320000,1
2019-03-24,2019,3,SoloCast_White,HyperX,microfono,266666,320000,2
2019-04-16,2019,4,SoloCast_White,HyperX,microfono,266666,320000,1
2019-04-19,2019,4,SoloCast_White,HyperX,microfono,266666,320000,1
2019-04-28,2019,4,SoloCast_White,HyperX,microfono,266666,320000,1
2019-06-06,2019,6,SoloCast_White,HyperX,microfono,266666,320000,1
2019-06-07,2019,6,SoloCast_White,HyperX,microfono,266666,320000,1
2019-06-20,2019,6,SoloCast_White,HyperX,microfono,266666,320000,1
2019-06-26,2019,6,SoloCast_White,HyperX,microfono,266666,320000,1
2019-07-27,2019,7,SoloCast_White,HyperX,microfono,266666,320000,1
2019-08-16,2019,8,SoloCast_White,HyperX,microfono,266666,320000,1
2019-09-22,2019,9,SoloCast_White,HyperX,microfono,266666,320000,1
2019-09-26,2019,9,SoloCast_White,HyperX,microfono,266666,320000,1
2019-10-06,2019,10,SoloCast_White,HyperX,microfono,266666,320000,1
2019-12-04,2019,12,SoloCast_White,HyperX,microfono,266666,320000,1
2019-12-10,2019,12,SoloCast_White,HyperX,microfono,266666,320000,1
2019-12-22,2019,12,SoloCast_White,HyperX,microfono,266666,320000,1
